filename,country_code,country_name,recode_code,recode_name,recode_description,category_folder,phase_version,format,surv_id,url,relative_path
RWBR41DT.zip,RW,Ruanda,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,41,Stata (.dta),165,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWBR41DT.zip&Tp=1&Ctry_Code=RW&surv_id=165&dm=1&dmode=nm,Ruanda/Nascimentos_BR/RWBR41DT.zip
RWBR53DT.zip,RW,Ruanda,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,53,Stata (.dta),252,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWBR53DT.zip&Tp=1&Ctry_Code=RW&surv_id=252&dm=1&dmode=nm,Ruanda/Nascimentos_BR/RWBR53DT.zip
RWBR5ADT.zip,RW,Ruanda,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,5A,Stata (.dta),323,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWBR5ADT.zip&Tp=1&Ctry_Code=RW&surv_id=323&dm=1&dmode=nm,Ruanda/Nascimentos_BR/RWBR5ADT.zip
RWBR61DT.zip,RW,Ruanda,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,61,Stata (.dta),364,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWBR61DT.zip&Tp=1&Ctry_Code=RW&surv_id=364&dm=1&dmode=nm,Ruanda/Nascimentos_BR/RWBR61DT.zip
RWBR70DT.zip,RW,Ruanda,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,70,Stata (.dta),468,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWBR70DT.zip&Tp=1&Ctry_Code=RW&surv_id=468&dm=1&dmode=nm,Ruanda/Nascimentos_BR/RWBR70DT.zip
RWBR81DT.zip,RW,Ruanda,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,81,Stata (.dta),554,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWBR81DT.zip&Tp=1&Ctry_Code=RW&surv_id=554&dm=1&dmode=nm,Ruanda/Nascimentos_BR/RWBR81DT.zip
RWBR91DT.zip,RW,Ruanda,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,91,Stata (.dta),624,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWBR91DT.zip&Tp=1&Ctry_Code=RW&surv_id=624&dm=1&dmode=nm,Ruanda/Nascimentos_BR/RWBR91DT.zip
RWCR21DT.zip,RW,Ruanda,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,21,Stata (.dta),43,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWCR21DT.zip&Tp=1&Ctry_Code=RW&surv_id=43&dm=1&dmode=nm,Ruanda/Casais_CR/RWCR21DT.zip
RWCR41DT.zip,RW,Ruanda,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,41,Stata (.dta),165,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWCR41DT.zip&Tp=1&Ctry_Code=RW&surv_id=165&dm=1&dmode=nm,Ruanda/Casais_CR/RWCR41DT.zip
RWCR53DT.zip,RW,Ruanda,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,53,Stata (.dta),252,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWCR53DT.zip&Tp=1&Ctry_Code=RW&surv_id=252&dm=1&dmode=nm,Ruanda/Casais_CR/RWCR53DT.zip
RWCR61DT.zip,RW,Ruanda,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,61,Stata (.dta),364,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWCR61DT.zip&Tp=1&Ctry_Code=RW&surv_id=364&dm=1&dmode=nm,Ruanda/Casais_CR/RWCR61DT.zip
RWCR70DT.zip,RW,Ruanda,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,70,Stata (.dta),468,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWCR70DT.zip&Tp=1&Ctry_Code=RW&surv_id=468&dm=1&dmode=nm,Ruanda/Casais_CR/RWCR70DT.zip
RWCR81DT.zip,RW,Ruanda,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,81,Stata (.dta),554,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWCR81DT.zip&Tp=1&Ctry_Code=RW&surv_id=554&dm=1&dmode=nm,Ruanda/Casais_CR/RWCR81DT.zip
RWCR91DT.zip,RW,Ruanda,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,91,Stata (.dta),624,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWCR91DT.zip&Tp=1&Ctry_Code=RW&surv_id=624&dm=1&dmode=nm,Ruanda/Casais_CR/RWCR91DT.zip
RWHH6ADT.zip,RW,Ruanda,HH,Inquérito Domiciliar (Household Survey),Questionário domiciliar expandido / experimental.,Inquerito_Domiciliar_HH,6A,Stata (.dta),422,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWHH6ADT.zip&Tp=1&Ctry_Code=RW&surv_id=422&dm=1&dmode=nm,Ruanda/Inquerito_Domiciliar_HH/RWHH6ADT.zip
RWHR21DT.zip,RW,Ruanda,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,21,Stata (.dta),43,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWHR21DT.zip&Tp=1&Ctry_Code=RW&surv_id=43&dm=1&dmode=nm,Ruanda/Domicilios_HR/RWHR21DT.zip
RWHR41DT.zip,RW,Ruanda,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,41,Stata (.dta),165,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWHR41DT.zip&Tp=1&Ctry_Code=RW&surv_id=165&dm=1&dmode=nm,Ruanda/Domicilios_HR/RWHR41DT.zip
RWHR53DT.zip,RW,Ruanda,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,53,Stata (.dta),252,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWHR53DT.zip&Tp=1&Ctry_Code=RW&surv_id=252&dm=1&dmode=nm,Ruanda/Domicilios_HR/RWHR53DT.zip
RWHR5ADT.zip,RW,Ruanda,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,5A,Stata (.dta),323,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWHR5ADT.zip&Tp=1&Ctry_Code=RW&surv_id=323&dm=1&dmode=nm,Ruanda/Domicilios_HR/RWHR5ADT.zip
RWHR61DT.zip,RW,Ruanda,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,61,Stata (.dta),364,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWHR61DT.zip&Tp=1&Ctry_Code=RW&surv_id=364&dm=1&dmode=nm,Ruanda/Domicilios_HR/RWHR61DT.zip
RWHR6IDT.zip,RW,Ruanda,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,6I,Stata (.dta),449,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=RWHR6IDT.zip&Tp=1&Ctry_Code=RW&surv_id=449&dm=1&dmode=nm,Ruanda/Domicilios_HR/RWHR6IDT.zip
