country,file,stem,recode,women_health_category,women_health_role,phase_version,variables,catalog_filename,survey_id,data_label
Quênia,KEMR42FL.DTA,KEMR42FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,42,862,KEMR42DT.zip,216,
Quênia,KEMR52FL.DTA,KEMR52FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,52,590,KEMR52DT.zip,300,
Quênia,KEMR72FL.DTA,KEMR72FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,72,743,KEMR72DT.zip,451,
Quênia,KEMR8CFL.DTA,KEMR8CFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,8C,695,KEMR8CDT.zip,566,
Quênia,KEHH01FL.DTA,KEHH01FL,HH,modulo_especial,Questionário domiciliar especial,01,692,KEHH01DT.zip,20,
Quênia,KEPR33FL.DTA,KEPR33FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,33,80,KEPR33DT.zip,56,
Quênia,KEPR3AFL.DTA,KEPR3AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,3A,79,KEPR3ADT.zip,115,
Quênia,KEPR42FL.DTA,KEPR42FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,42,215,KEPR42DT.zip,216,
Quênia,KEPR52FL.DTA,KEPR52FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,52,333,KEPR52DT.zip,300,
Quênia,KEPR72FL.DTA,KEPR72FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,72,384,KEPR72DT.zip,451,
Quênia,KEPR7AFL.DTA,KEPR7AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,7A,351,KEPR7ADT.zip,493,
Quênia,KEPR81FL.DTA,KEPR81FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,81,223,KEPR81DT.zip,579,
Quênia,KEPR8CFL.DTA,KEPR8CFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,8C,499,KEPR8CDT.zip,566,
Quênia,KEBR03FL.dta,KEBR03FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",03,413,KEBR03DT.zip,20,
Quênia,KEBR33FL.dta,KEBR33FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",33,611,KEBR33DT.zip,56,
Quênia,KEBR3AFL.dta,KEBR3AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",3A,645,KEBR3ADT.zip,115,
Quênia,KEBR42FL.DTA,KEBR42FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",42,943,KEBR42DT.zip,216,
Quênia,KEBR52FL.DTA,KEBR52FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",52,1044,KEBR52DT.zip,300,
Quênia,KEBR72FL.DTA,KEBR72FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",72,1166,KEBR72DT.zip,451,
Quênia,KEBR8CFL.DTA,KEBR8CFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",8C,1319,KEBR8CDT.zip,566,
Quênia,KEWI31FL.DTA,KEWI31FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,31,3,KEWI31DT.zip,56,
Quênia,KEWI3AFL.DTA,KEWI3AFL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,3A,3,KEWI3ADT.zip,115,
Quênia,KEIR03FL.DTA,KEIR03FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,03,1644,KEIR03DT.zip,20,
Quênia,KEIR33FL.DTA,KEIR33FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,33,2153,KEIR33DT.zip,56,
Quênia,KEIR3AFL.DTA,KEIR3AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,3A,2756,KEIR3ADT.zip,115,
Quênia,KEIR42FL.DTA,KEIR42FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,42,4148,KEIR42DT.zip,216,
Quênia,KEIR52FL.DTA,KEIR52FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,52,4339,KEIR52DT.zip,300,
Quênia,KEIR72FL.DTA,KEIR72FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,72,4805,KEIR72DT.zip,451,
Quênia,KEIR7AFL.DTA,KEIR7AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,7A,1406,KEIR7ADT.zip,493,
Quênia,KEIR81FL.DTA,KEIR81FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,81,1672,KEIR81DT.zip,579,
Quênia,KEIR8CFL.DTA,KEIR8CFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,8C,5925,KEIR8CDT.zip,566,
Quênia,KESQ30FL.DTA,KESQ30FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,30,96,KESQ30DT.zip,56,
República Centro-Africana,CFHW31FL.DTA,CFHW31FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",31,7,CFHW31DT.zip,66,
República Centro-Africana,CFCR31FL.DTA,CFCR31FL,CR,casal_parceiro,Informações conjugais e do parceiro,31,1519,CFCR31DT.zip,66,
República Centro-Africana,CFKR31FL.DTA,CFKR31FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",31,795,CFKR31DT.zip,66,
República Centro-Africana,CFHR31FL.DTA,CFHR31FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",31,746,CFHR31DT.zip,66,
República Centro-Africana,CFMR31FL.DTA,CFMR31FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,31,441,CFMR31DT.zip,66,
República Centro-Africana,CFPR31FL.DTA,CFPR31FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,31,81,CFPR31DT.zip,66,
República Centro-Africana,CFBR31FL.dta,CFBR31FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",31,794,CFBR31DT.zip,66,
República Centro-Africana,CFWI31FL.DTA,CFWI31FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,31,3,CFWI31DT.zip,66,
República Centro-Africana,CFIR31FL.DTA,CFIR31FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,31,3238,CFIR31DT.zip,66,
República Centro-Africana,CFSQ33FL.DTA,CFSQ33FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,33,195,CFSQ33DT.zip,66,
Ruanda,RWHW21FL.DTA,RWHW21FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",21,7,RWHW21DT.zip,43,
Ruanda,RWHW41FL.DTA,RWHW41FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",41,7,RWHW41DT.zip,165,
Ruanda,RWHW52FL.DTA,RWHW52FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",52,7,RWHW52DT.zip,252,
Ruanda,RWCR21FL.DTA,RWCR21FL,CR,casal_parceiro,Informações conjugais e do parceiro,21,1011,RWCR21DT.zip,43,
Ruanda,RWCR41FL.DTA,RWCR41FL,CR,casal_parceiro,Informações conjugais e do parceiro,41,2071,RWCR41DT.zip,165,
Ruanda,RWCR53FL.DTA,RWCR53FL,CR,casal_parceiro,Informações conjugais e do parceiro,53,2426,RWCR53DT.zip,252,
Ruanda,RWCR61FL.DTA,RWCR61FL,CR,casal_parceiro,Informações conjugais e do parceiro,61,2311,RWCR61DT.zip,364,
Ruanda,RWCR70FL.DTA,RWCR70FL,CR,casal_parceiro,Informações conjugais e do parceiro,70,2507,RWCR70DT.zip,468,
Ruanda,RWCR81FL.DTA,RWCR81FL,CR,casal_parceiro,Informações conjugais e do parceiro,81,2776,RWCR81DT.zip,554,
Ruanda,RWCR91FL.dta,RWCR91FL,CR,casal_parceiro,Informações conjugais e do parceiro,91,1910,RWCR91DT.zip,624,
Ruanda,RWKR21FL.DTA,RWKR21FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",21,594,RWKR21DT.zip,43,
Ruanda,RWKR41FL.DTA,RWKR41FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",41,934,RWKR41DT.zip,165,
Ruanda,RWKR53FL.DTA,RWKR53FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",53,1077,RWKR53DT.zip,252,
Ruanda,RWKR5AFL.DTA,RWKR5AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",5A,913,RWKR5ADT.zip,323,
Ruanda,RWKR61FL.DTA,RWKR61FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",61,1021,RWKR61DT.zip,364,
Ruanda,RWKR6IFL.DTA,RWKR6IFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",6I,336,RWKR6IDT.zip,449,
Ruanda,RWKR70FL.DTA,RWKR70FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",70,1078,RWKR70DT.zip,468,
Ruanda,RWKR7AFL.DTA,RWKR7AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",7A,319,RWKR7ADT.zip,540,
Ruanda,RWKR81FL.DTA,RWKR81FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",81,1216,RWKR81DT.zip,554,
Ruanda,RWKR8AFL.DTA,RWKR8AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",8A,343,RWKR8ADT.zip,607,
Ruanda,RWKR91FL.dta,RWKR91FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",91,1295,RWKR91DT.zip,624,
Ruanda,RWHR21FL.DTA,RWHR21FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",21,651,RWHR21DT.zip,43,
Ruanda,RWHR41FL.DTA,RWHR41FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",41,1812,RWHR41DT.zip,165,
Ruanda,RWHR53FL.DTA,RWHR53FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",53,1734,RWHR53DT.zip,252,
Ruanda,RWHR5AFL.DTA,RWHR5AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",5A,1615,RWHR5ADT.zip,323,
Ruanda,RWHR61FL.DTA,RWHR61FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",61,3396,RWHR61DT.zip,364,
Ruanda,RWHR6IFL.DTA,RWHR6IFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",6I,1031,RWHR6IDT.zip,449,
Ruanda,RWHR70FL.DTA,RWHR70FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",70,2712,RWHR70DT.zip,468,
Ruanda,RWHR7AFL.DTA,RWHR7AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",7A,1050,RWHR7ADT.zip,540,
Ruanda,RWHR81FL.DTA,RWHR81FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",81,3485,RWHR81DT.zip,554,
Ruanda,RWHR8AFL.DTA,RWHR8AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",8A,1040,RWHR8ADT.zip,607,
Ruanda,RWHR91FL.dta,RWHR91FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",91,2452,RWHR91DT.zip,624,
Ruanda,RWMR21FL.DTA,RWMR21FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,21,277,RWMR21DT.zip,43,
Ruanda,RWMR41FL.DTA,RWMR41FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,41,900,RWMR41DT.zip,165,
Ruanda,RWMR53FL.DTA,RWMR53FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,53,947,RWMR53DT.zip,252,
Ruanda,RWMR5AFL.DTA,RWMR5AFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,5A,502,RWMR5ADT.zip,323,
Ruanda,RWMR61FL.DTA,RWMR61FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,61,554,RWMR61DT.zip,364,
Ruanda,RWMR70FL.DTA,RWMR70FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,70,702,RWMR70DT.zip,468,
Ruanda,RWMR81FL.DTA,RWMR81FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,81,808,RWMR81DT.zip,554,
Ruanda,RWMR91FL.dta,RWMR91FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,91,778,RWMR91DT.zip,624,
Ruanda,RWHH6AFL.DTA,RWHH6AFL,HH,modulo_especial,Questionário domiciliar especial,6A,508,RWHH6ADT.zip,422,
Ruanda,RWPR21FL.DTA,RWPR21FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,21,76,RWPR21DT.zip,43,
Ruanda,RWPR41FL.DTA,RWPR41FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,41,175,RWPR41DT.zip,165,
Ruanda,RWPR53FL.DTA,RWPR53FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,53,250,RWPR53DT.zip,252,
Ruanda,RWPR5AFL.DTA,RWPR5AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,5A,290,RWPR5ADT.zip,323,
Ruanda,RWPR61FL.DTA,RWPR61FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,61,484,RWPR61DT.zip,364,
Ruanda,RWPR6IFL.DTA,RWPR6IFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,6I,209,RWPR6IDT.zip,449,
Ruanda,RWPR70FL.DTA,RWPR70FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,70,357,RWPR70DT.zip,468,
Ruanda,RWPR7AFL.DTA,RWPR7AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,7A,264,RWPR7ADT.zip,540,
Ruanda,RWPR81FL.DTA,RWPR81FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,81,581,RWPR81DT.zip,554,
Ruanda,RWPR8AFL.DTA,RWPR8AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,8A,206,RWPR8ADT.zip,607,
Ruanda,RWPR91FL.dta,RWPR91FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,91,426,RWPR91DT.zip,624,
Ruanda,RWBR21FL.dta,RWBR21FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",21,593,RWBR21DT.zip,43,
Ruanda,RWBR41FL.DTA,RWBR41FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",41,934,RWBR41DT.zip,165,
Ruanda,RWBR53FL.DTA,RWBR53FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",53,1077,RWBR53DT.zip,252,
Ruanda,RWBR5AFL.DTA,RWBR5AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",5A,913,RWBR5ADT.zip,323,
Ruanda,RWBR61FL.DTA,RWBR61FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",61,1021,RWBR61DT.zip,364,
Ruanda,RWBR70FL.DTA,RWBR70FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",70,1078,RWBR70DT.zip,468,
Ruanda,RWBR81FL.DTA,RWBR81FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",81,1216,RWBR81DT.zip,554,
Ruanda,RWBR91FL.dta,RWBR91FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",91,1295,RWBR91DT.zip,624,
Ruanda,RWIQ6AFL.DTA,RWIQ6AFL,IQ,modulo_especial,Questionário individual especial,6A,352,RWIQ6ADT.zip,422,
Ruanda,RWWI21FL.DTA,RWWI21FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,21,3,RWWI21DT.zip,43,
Ruanda,RWwi42fl.dta,RWWI42FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,42,3,RWWI42DT.zip,165,
Ruanda,RWIR21FL.DTA,RWIR21FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,21,2234,RWIR21DT.zip,43,
Ruanda,RWIR41FL.DTA,RWIR41FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,41,3848,RWIR41DT.zip,165,
Ruanda,RWIR53FL.DTA,RWIR53FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,53,4372,RWIR53DT.zip,252,
Ruanda,RWIR5AFL.DTA,RWIR5AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,5A,3584,RWIR5ADT.zip,323,
Ruanda,RWIR61FL.DTA,RWIR61FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,61,4470,RWIR61DT.zip,364,
Ruanda,RWIR6IFL.DTA,RWIR6IFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,6I,1331,RWIR6IDT.zip,449,
Ruanda,RWIR70FL.DTA,RWIR70FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,70,4572,RWIR70DT.zip,468,
Ruanda,RWIR7AFL.DTA,RWIR7AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,7A,1351,RWIR7ADT.zip,540,
Ruanda,RWIR81FL.DTA,RWIR81FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,81,5117,RWIR81DT.zip,554,
Ruanda,RWIR8AFL.DTA,RWIR8AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,8A,810,RWIR8ADT.zip,607,
Ruanda,RWIR91FL.dta,RWIR91FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,91,6070,RWIR91DT.zip,624,
Senegal,SNHW02FL.DTA,SNHW02FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",02,7,SNHW02DT.zip,3,
Senegal,SNHW21FL.DTA,SNHW21FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",21,7,SNHW21DT.zip,46,
Senegal,SNHW4AFL.DTA,SNHW4AFL,HW,antropometria,"Peso, altura, anemia e medidas corporais",4A,7,SNHW4ADT.zip,233,
Senegal,SNCR21FL.DTA,SNCR21FL,CR,casal_parceiro,Informações conjugais e do parceiro,21,1238,SNCR21DT.zip,46,
Senegal,SNCR31FL.DTA,SNCR31FL,CR,casal_parceiro,Informações conjugais e do parceiro,31,1737,SNCR31DT.zip,81,
Senegal,SNCR4AFL.DTA,SNCR4AFL,CR,casal_parceiro,Informações conjugais e do parceiro,4A,2514,SNCR4ADT.zip,233,
Senegal,SNCR61FL.DTA,SNCR61FL,CR,casal_parceiro,Informações conjugais e do parceiro,61,2161,SNCR61DT.zip,365,
Senegal,SNCR7AFL.DTA,SNCR7AFL,CR,casal_parceiro,Informações conjugais e do parceiro,7A,2134,SNCR7ADT.zip,489,
Senegal,SNCR7ZFL.DTA,SNCR7ZFL,CR,casal_parceiro,Informações conjugais e do parceiro,7Z,2548,SNCR7ZDT.zip,534,
Senegal,SNCR81FL.DTA,SNCR81FL,CR,casal_parceiro,Informações conjugais e do parceiro,81,2501,SNCR81DT.zip,580,
Senegal,SNCR8BFL.DTA,SNCR8BFL,CR,casal_parceiro,Informações conjugais e do parceiro,8B,2501,SNCR8BDT.zip,581,
Senegal,SNCR8SFL.DTA,SNCR8SFL,CR,casal_parceiro,Informações conjugais e do parceiro,8S,1591,SNCR8SDT.zip,611,
Senegal,SNKR01FL.DTA,SNKR01FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",01,413,SNKR01DT.zip,3,
Senegal,SNKR21FL.DTA,SNKR21FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",21,668,SNKR21DT.zip,46,
Senegal,SNKR32FL.DTA,SNKR32FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",32,814,SNKR32DT.zip,81,
Senegal,SNKR4AFL.DTA,SNKR4AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",4A,1006,SNKR4ADT.zip,233,
Senegal,SNKR51FL.DTA,SNKR51FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",51,376,SNKR51DT.zip,293,
Senegal,SNKR5AFL.DTA,SNKR5AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",5A,777,SNKR5ADT.zip,338,
Senegal,SNKR61FL.DTA,SNKR61FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",61,987,SNKR61DT.zip,365,
Senegal,SNKR6DFL.DTA,SNKR6DFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",6D,948,SNKR6DDT.zip,423,
Senegal,SNKR7AFL.DTA,SNKR7AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",7A,986,SNKR7ADT.zip,489,
Senegal,SNKR7ZFL.DTA,SNKR7ZFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",7Z,1173,SNKR7ZDT.zip,534,
Senegal,SNKR81FL.DTA,SNKR81FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",81,1155,SNKR81DT.zip,580,
Senegal,SNKR8BFL.DTA,SNKR8BFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",8B,1155,SNKR8BDT.zip,581,
Senegal,SNKR8IFL.DTA,SNKR8IFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",8I,310,SNKR8IDT.zip,587,
Senegal,SNKR8SFL.DTA,SNKR8SFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",8S,1283,SNKR8SDT.zip,611,
Senegal,SNHR21FL.DTA,SNHR21FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",21,1574,SNHR21DT.zip,46,
Senegal,SNHR32FL.DTA,SNHR32FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",32,1279,SNHR32DT.zip,81,
Senegal,SNHR4AFL.DTA,SNHR4AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",4A,5788,SNHR4ADT.zip,233,
Senegal,SNHR51FL.DTA,SNHR51FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",51,1917,SNHR51DT.zip,293,
Senegal,SNHR5AFL.DTA,SNHR5AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",5A,7565,SNHR5ADT.zip,338,
Senegal,SNHR61FL.DTA,SNHR61FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",61,6840,SNHR61DT.zip,365,
Senegal,SNHR6DFL.DTA,SNHR6DFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",6D,5892,SNHR6DDT.zip,423,
Senegal,SNHR7AFL.DTA,SNHR7AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",7A,8534,SNHR7ADT.zip,489,
Senegal,SNHR7ZFL.DTA,SNHR7ZFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",7Z,7734,SNHR7ZDT.zip,534,
Senegal,SNHR81FL.DTA,SNHR81FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",81,6701,SNHR81DT.zip,580,
Senegal,SNHR8BFL.DTA,SNHR8BFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",8B,10869,SNHR8BDT.zip,581,
Senegal,SNHR8IFL.DTA,SNHR8IFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",8I,4345,SNHR8IDT.zip,587,
Senegal,SNHR8SFL.DTA,SNHR8SFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",8S,7285,SNHR8SDT.zip,611,
Senegal,SNMR21FL.DTA,SNMR21FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,21,416,SNMR21DT.zip,46,
Senegal,SNMR31FL.DTA,SNMR31FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,31,572,SNMR31DT.zip,81,
Senegal,SNMR4AFL.DTA,SNMR4AFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,4A,939,SNMR4ADT.zip,233,
Senegal,SNMR61FL.DTA,SNMR61FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,61,537,SNMR61DT.zip,365,
Senegal,SNMR7AFL.DTA,SNMR7AFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,7A,541,SNMR7ADT.zip,489,
Senegal,SNMR7ZFL.DTA,SNMR7ZFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,7Z,597,SNMR7ZDT.zip,534,
Senegal,SNMR81FL.DTA,SNMR81FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,81,597,SNMR81DT.zip,580,
Senegal,SNMR8BFL.DTA,SNMR8BFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,8B,597,SNMR8BDT.zip,581,
Senegal,SNMR8SFL.DTA,SNMR8SFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,8S,632,SNMR8SDT.zip,611,
Senegal,SNHH01FL.DTA,SNHH01FL,HH,modulo_especial,Questionário domiciliar especial,01,10,SNHH01DT.zip,3,
Senegal,SNHH41FL.DTA,SNHH41FL,HH,modulo_especial,Questionário domiciliar especial,41,1083,SNHH41DT.zip,166,
Senegal,snml41fl.dta,SNML41FL,ML,malaria,"Prevenção, diagnóstico e tratamento de malária",41,152,SNML41DT.zip,166,
Senegal,SNPR21FL.DTA,SNPR21FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,21,73,SNPR21DT.zip,46,
Senegal,SNPR32FL.DTA,SNPR32FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,32,82,SNPR32DT.zip,81,
Senegal,SNPR4AFL.DTA,SNPR4AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,4A,272,SNPR4ADT.zip,233,
Senegal,SNPR51FL.DTA,SNPR51FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,51,262,SNPR51DT.zip,293,
Senegal,SNPR5AFL.DTA,SNPR5AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,5A,312,SNPR5ADT.zip,338,
Senegal,SNPR61FL.DTA,SNPR61FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,61,383,SNPR61DT.zip,365,
Senegal,SNPR6DFL.DTA,SNPR6DFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,6D,365,SNPR6DDT.zip,423,
Senegal,SNPR7AFL.DTA,SNPR7AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,7A,406,SNPR7ADT.zip,489,
Senegal,SNPR7ZFL.DTA,SNPR7ZFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,7Z,451,SNPR7ZDT.zip,534,
Senegal,SNPR81FL.DTA,SNPR81FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,81,414,SNPR81DT.zip,580,
Senegal,SNPR8BFL.DTA,SNPR8BFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,8B,478,SNPR8BDT.zip,581,
Senegal,SNPR8IFL.DTA,SNPR8IFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,8I,229,SNPR8IDT.zip,587,
Senegal,SNPR8SFL.DTA,SNPR8SFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,8S,479,SNPR8SDT.zip,611,
Senegal,SNBR02FL.dta,SNBR02FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",02,402,SNBR02DT.zip,3,
Senegal,SNBR21FL.dta,SNBR21FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",21,667,SNBR21DT.zip,46,
Senegal,SNBR32FL.dta,SNBR32FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",32,814,SNBR32DT.zip,81,
Senegal,SNBR4AFL.DTA,SNBR4AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",4A,1006,SNBR4ADT.zip,233,
Senegal,SNBR5AFL.DTA,SNBR5AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",5A,777,SNBR5ADT.zip,338,
Senegal,SNBR61FL.DTA,SNBR61FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",61,1023,SNBR61DT.zip,365,
Senegal,SNBR6DFL.DTA,SNBR6DFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",6D,953,SNBR6DDT.zip,423,
